,City,State ,Region,CRI,Year,Spending Type,Dollar Amount,Category,Total Spending
2381,Arlington,Texas,Southwest,-0.6,2020,Courts,3586208,Carceral,151912286
2382,Arlington,Texas,Southwest,-0.6,2020,Public Defenders,0,Carceral,151912286
2383,Arlington,Texas,Southwest,-0.6,2020,Prosecutors,0,Carceral,151912286
2384,Arlington,Texas,Southwest,-0.6,2020,Community Supervision ,0,Carceral,151912286
2385,Arlington,Texas,Southwest,-0.6,2020,Sheriff,0,Carceral,151912286
2386,Arlington,Texas,Southwest,-0.6,2020,Corrections,0,Carceral,151912286
2387,Arlington,Texas,Southwest,-0.6,2020,HHS,0,Health and Support,151912286
2388,Arlington,Texas,Southwest,-0.6,2020,Public Health,100000,Health and Support,151912286
2389,Arlington,Texas,Southwest,-0.6,2020,Parks & Rec,18436407,Health and Support,151912286
2390,Arlington,Texas,Southwest,-0.6,2020,Housing,0,Health and Support,151912286
2391,Arlington,Texas,Southwest,-0.6,2020,Employment,5944799,Health and Support,151912286
2392,Arlington,Texas,Southwest,-0.6,2020,Civic and Community Engagement,5997240,Health and Support,151912286
2393,Arlington,Texas,Southwest,-0.6,2020,Arts and Culture,0,Health and Support,151912286
2394,Austin,Texas,Southwest,-0.45,2017,Police,386573423,Carceral,565651467
2395,Austin,Texas,Southwest,-0.45,2017,Courts,22514014,Carceral,565651467
2396,Austin,Texas,Southwest,-0.45,2017,Public Defenders,0,Carceral,565651467
2397,Austin,Texas,Southwest,-0.45,2017,Prosecutors,0,Carceral,565651467
2398,Austin,Texas,Southwest,-0.45,2017,Community Supervision ,0,Carceral,565651467
2399,Austin,Texas,Southwest,-0.45,2017,Sheriff,0,Carceral,565651467
2400,Austin,Texas,Southwest,-0.45,2017,Corrections,0,Carceral,565651467
2401,Austin,Texas,Southwest,-0.45,2017,HHS,0,Health and Support,565651467
2402,Austin,Texas,Southwest,-0.45,2017,Public Health,70260911,Health and Support,565651467
2403,Austin,Texas,Southwest,-0.45,2017,Parks & Rec,80504938,Health and Support,565651467
2404,Austin,Texas,Southwest,-0.45,2017,Housing,5798181,Health and Support,565651467
2405,Austin,Texas,Southwest,-0.45,2017,Employment,0,Health and Support,565651467
2406,Austin,Texas,Southwest,-0.45,2017,Civic and Community Engagement,0,Health and Support,565651467
2407,Austin,Texas,Southwest,-0.45,2017,Arts and Culture,0,Health and Support,565651467
2408,Austin,Texas,Southwest,-0.45,2018,Police,402535817,Carceral,587587859
2409,Austin,Texas,Southwest,-0.45,2018,Courts,22455242,Carceral,587587859
2410,Austin,Texas,Southwest,-0.45,2018,Public Defenders,0,Carceral,587587859
2411,Austin,Texas,Southwest,-0.45,2018,Prosecutors,0,Carceral,587587859
2412,Austin,Texas,Southwest,-0.45,2018,Community Supervision ,0,Carceral,587587859
2413,Austin,Texas,Southwest,-0.45,2018,Sheriff,0,Carceral,587587859
2414,Austin,Texas,Southwest,-0.45,2018,Corrections,0,Carceral,587587859
2415,Austin,Texas,Southwest,-0.45,2018,HHS,0,Health and Support,587587859
2416,Austin,Texas,Southwest,-0.45,2018,Public Health,73053977,Health and Support,587587859
2417,Austin,Texas,Southwest,-0.45,2018,Parks & Rec,83691963,Health and Support,587587859
2418,Austin,Texas,Southwest,-0.45,2018,Housing,5850860,Health and Support,587587859
2419,Austin,Texas,Southwest,-0.45,2018,Employment,0,Health and Support,587587859
2420,Austin,Texas,Southwest,-0.45,2018,Civic and Community Engagement,0,Health and Support,587587859
2421,Austin,Texas,Southwest,-0.45,2018,Arts and Culture,0,Health and Support,587587859
2422,Austin,Texas,Southwest,-0.42,2019,Police,417279214,Carceral,624031728
2423,Austin,Texas,Southwest,-0.42,2019,Courts,25849108,Carceral,624031728
2424,Austin,Texas,Southwest,-0.42,2019,Public Defenders,0,Carceral,624031728
2425,Austin,Texas,Southwest,-0.42,2019,Prosecutors,0,Carceral,624031728
2426,Austin,Texas,Southwest,-0.42,2019,Community Supervision ,0,Carceral,624031728
2427,Austin,Texas,Southwest,-0.42,2019,Sheriff,0,Carceral,624031728
2428,Austin,Texas,Southwest,-0.42,2019,Corrections,0,Carceral,624031728
2429,Austin,Texas,Southwest,-0.42,2019,HHS,0,Health and Support,624031728
2430,Austin,Texas,Southwest,-0.42,2019,Public Health,81082902,Health and Support,624031728
2431,Austin,Texas,Southwest,-0.42,2019,Parks & Rec,92072404,Health and Support,624031728
2432,Austin,Texas,Southwest,-0.42,2019,Housing,7748100,Health and Support,624031728
2433,Austin,Texas,Southwest,-0.42,2019,Employment,0,Health and Support,624031728
2434,Austin,Texas,Southwest,-0.42,2019,Civic and Community Engagement,0,Health and Support,624031728
2435,Austin,Texas,Southwest,-0.42,2019,Arts and Culture,0,Health and Support,624031728
2436,Austin,Texas,Southwest,-0.42,2020,Police,434475745,Carceral,658424034
2437,Austin,Texas,Southwest,-0.42,2020,Courts,31510968,Carceral,658424034
2438,Austin,Texas,Southwest,-0.42,2020,Public Defenders,0,Carceral,658424034
2439,Austin,Texas,Southwest,-0.42,2020,Prosecutors,0,Carceral,658424034
2440,Austin,Texas,Southwest,-0.42,2020,Community Supervision ,0,Carceral,658424034
2441,Austin,Texas,Southwest,-0.42,2020,Sheriff,0,Carceral,658424034
2442,Austin,Texas,Southwest,-0.42,2020,Corrections,0,Carceral,658424034
2443,Austin,Texas,Southwest,-0.42,2020,HHS,0,Health and Support,658424034
2444,Austin,Texas,Southwest,-0.42,2020,Public Health,85926146,Health and Support,658424034
2445,Austin,Texas,Southwest,-0.42,2020,Parks & Rec,98394261,Health and Support,658424034
2446,Austin,Texas,Southwest,-0.42,2020,Housing,8116914,Health and Support,658424034
2447,Austin,Texas,Southwest,-0.42,2020,Employment,0,Health and Support,658424034
2448,Austin,Texas,Southwest,-0.42,2020,Civic and Community Engagement,0,Health and Support,658424034
2449,Austin,Texas,Southwest,-0.42,2020,Arts and Culture,0,Health and Support,658424034
2450,Dallas,Texas,Southwest,-0.58,2017,Police,478685798,Carceral,640607262
2451,Dallas,Texas,Southwest,-0.58,2017,Courts,15696077,Carceral,640607262
2452,Dallas,Texas,Southwest,-0.58,2017,Public Defenders,0,Carceral,640607262
2453,Dallas,Texas,Southwest,-0.58,2017,Prosecutors,2096179,Carceral,640607262
2454,Dallas,Texas,Southwest,-0.58,2017,Community Supervision ,0,Carceral,640607262
2455,Dallas,Texas,Southwest,-0.58,2017,Sheriff,0,Carceral,640607262
2456,Dallas,Texas,Southwest,-0.58,2017,Corrections,9376165,Carceral,640607262
2457,Dallas,Texas,Southwest,-0.58,2017,HHS,11886080,Health and Support,640607262
2458,Dallas,Texas,Southwest,-0.58,2017,Public Health,0,Health and Support,640607262
2459,Dallas,Texas,Southwest,-0.58,2017,Parks & Rec,89355993,Health and Support,640607262
2460,Dallas,Texas,Southwest,-0.58,2017,Housing,2888600,Health and Support,640607262
2461,Dallas,Texas,Southwest,-0.58,2017,Employment,9292000,Health and Support,640607262
2462,Dallas,Texas,Southwest,-0.58,2017,Civic and Community Engagement,1725859,Health and Support,640607262
2463,Dallas,Texas,Southwest,-0.58,2017,Arts and Culture,19604511,Health and Support,640607262
2464,Dallas,Texas,Southwest,-0.53,2018,Police,466301211,Carceral,647974219
2465,Dallas,Texas,Southwest,-0.53,2018,Courts,16380833,Carceral,647974219
2466,Dallas,Texas,Southwest,-0.53,2018,Public Defenders,0,Carceral,647974219
2467,Dallas,Texas,Southwest,-0.53,2018,Prosecutors,2343624,Carceral,647974219
2468,Dallas,Texas,Southwest,-0.53,2018,Community Supervision ,0,Carceral,647974219
2469,Dallas,Texas,Southwest,-0.53,2018,Sheriff,0,Carceral,647974219
2470,Dallas,Texas,Southwest,-0.53,2018,Corrections,10055182,Carceral,647974219
2471,Dallas,Texas,Southwest,-0.53,2018,HHS,10081328,Health and Support,647974219
2472,Dallas,Texas,Southwest,-0.53,2018,Public Health,0,Health and Support,647974219
2473,Dallas,Texas,Southwest,-0.53,2018,Parks & Rec,96694717,Health and Support,647974219
2474,Dallas,Texas,Southwest,-0.53,2018,Housing,3946557,Health and Support,647974219
2475,Dallas,Texas,Southwest,-0.53,2018,Employment,10868509,Health and Support,647974219
2476,Dallas,Texas,Southwest,-0.53,2018,Civic and Community Engagement,11034195,Health and Support,647974219
2477,Dallas,Texas,Southwest,-0.53,2018,Arts and Culture,20268063,Health and Support,647974219
2478,Dallas,Texas,Southwest,-0.53,2019,Police,493493617,Carceral,683930362
2479,Dallas,Texas,Southwest,-0.53,2019,Courts,15362829,Carceral,683930362
2480,Dallas,Texas,Southwest,-0.53,2019,Public Defenders,0,Carceral,683930362
2481,Dallas,Texas,Southwest,-0.53,2019,Prosecutors,4293489,Carceral,683930362
2482,Dallas,Texas,Southwest,-0.53,2019,Community Supervision ,0,Carceral,683930362
2483,Dallas,Texas,Southwest,-0.53,2019,Sheriff,0,Carceral,683930362
2484,Dallas,Texas,Southwest,-0.53,2019,Corrections,10534739,Carceral,683930362
2485,Dallas,Texas,Southwest,-0.53,2019,HHS,11546393,Health and Support,683930362
2486,Dallas,Texas,Southwest,-0.53,2019,Public Health,0,Health and Support,683930362
2487,Dallas,Texas,Southwest,-0.53,2019,Parks & Rec,98542371,Health and Support,683930362
2488,Dallas,Texas,Southwest,-0.53,2019,Housing,4213724,Health and Support,683930362
2489,Dallas,Texas,Southwest,-0.53,2019,Employment,10666373,Health and Support,683930362
2490,Dallas,Texas,Southwest,-0.53,2019,Civic and Community Engagement,15303639,Health and Support,683930362
2491,Dallas,Texas,Southwest,-0.53,2019,Arts and Culture,19973188,Health and Support,683930362
2492,Dallas,Texas,Southwest,-0.55,2020,Police,522593007,Carceral,716735269
2493,Dallas,Texas,Southwest,-0.55,2020,Courts,16113896,Carceral,716735269
2494,Dallas,Texas,Southwest,-0.55,2020,Public Defenders,0,Carceral,716735269
2495,Dallas,Texas,Southwest,-0.55,2020,Prosecutors,4278840,Carceral,716735269
2496,Dallas,Texas,Southwest,-0.55,2020,Community Supervision ,0,Carceral,716735269
2497,Dallas,Texas,Southwest,-0.55,2020,Sheriff,0,Carceral,716735269
2498,Dallas,Texas,Southwest,-0.55,2020,Corrections,10731405,Carceral,716735269
2499,Dallas,Texas,Southwest,-0.55,2020,HHS,0,Health and Support,716735269
2500,Dallas,Texas,Southwest,-0.55,2020,Public Health,0,Health and Support,716735269
2501,Dallas,Texas,Southwest,-0.55,2020,Parks & Rec,96427339,Health and Support,716735269
2502,Dallas,Texas,Southwest,-0.55,2020,Housing,16455137,Health and Support,716735269
2503,Dallas,Texas,Southwest,-0.55,2020,Employment,14141570,Health and Support,716735269
2504,Dallas,Texas,Southwest,-0.55,2020,Civic and Community Engagement,15127960,Health and Support,716735269
2505,Dallas,Texas,Southwest,-0.55,2020,Arts and Culture,20866115,Health and Support,716735269
2506,El Paso,Texas,Southwest,-0.55,2017,Police,123030759,Carceral,158422130
2507,El Paso,Texas,Southwest,-0.55,2017,Courts,0,Carceral,158422130
2508,El Paso,Texas,Southwest,-0.55,2017,Public Defenders,0,Carceral,158422130
2509,El Paso,Texas,Southwest,-0.55,2017,Prosecutors,0,Carceral,158422130
2510,El Paso,Texas,Southwest,-0.55,2017,Community Supervision ,0,Carceral,158422130
2511,El Paso,Texas,Southwest,-0.55,2017,Sheriff,0,Carceral,158422130
2512,El Paso,Texas,Southwest,-0.55,2017,Corrections,0,Carceral,158422130
2513,El Paso,Texas,Southwest,-0.55,2017,HHS,0,Health and Support,158422130
2514,El Paso,Texas,Southwest,-0.55,2017,Public Health,6216945,Health and Support,158422130
2515,El Paso,Texas,Southwest,-0.55,2017,Parks & Rec,22204028,Health and Support,158422130
2516,El Paso,Texas,Southwest,-0.55,2017,Housing,0,Health and Support,158422130
2517,El Paso,Texas,Southwest,-0.55,2017,Employment,3929460,Health and Support,158422130
2518,El Paso,Texas,Southwest,-0.55,2017,Civic and Community Engagement,593777,Health and Support,158422130
2519,El Paso,Texas,Southwest,-0.55,2017,Arts and Culture,2447161,Health and Support,158422130
2520,El Paso,Texas,Southwest,-0.54,2018,Police,128874864,Carceral,167897926
2521,El Paso,Texas,Southwest,-0.54,2018,Courts,0,Carceral,167897926
2522,El Paso,Texas,Southwest,-0.54,2018,Public Defenders,0,Carceral,167897926
2523,El Paso,Texas,Southwest,-0.54,2018,Prosecutors,0,Carceral,167897926
2524,El Paso,Texas,Southwest,-0.54,2018,Community Supervision ,0,Carceral,167897926
2525,El Paso,Texas,Southwest,-0.54,2018,Sheriff,0,Carceral,167897926
2526,El Paso,Texas,Southwest,-0.54,2018,Corrections,0,Carceral,167897926
2527,El Paso,Texas,Southwest,-0.54,2018,HHS,0,Health and Support,167897926
2528,El Paso,Texas,Southwest,-0.54,2018,Public Health,6347522,Health and Support,167897926
2529,El Paso,Texas,Southwest,-0.54,2018,Parks & Rec,25532195,Health and Support,167897926
2530,El Paso,Texas,Southwest,-0.54,2018,Housing,0,Health and Support,167897926
2531,El Paso,Texas,Southwest,-0.54,2018,Employment,4055372,Health and Support,167897926
2532,El Paso,Texas,Southwest,-0.54,2018,Civic and Community Engagement,631716,Health and Support,167897926
2533,El Paso,Texas,Southwest,-0.54,2018,Arts and Culture,2456257,Health and Support,167897926
2534,El Paso,Texas,Southwest,-0.55,2019,Police,138541616,Carceral,185333734
2535,El Paso,Texas,Southwest,-0.55,2019,Courts,4893537,Carceral,185333734
2536,El Paso,Texas,Southwest,-0.55,2019,Public Defenders,0,Carceral,185333734
2537,El Paso,Texas,Southwest,-0.55,2019,Prosecutors,0,Carceral,185333734
2538,El Paso,Texas,Southwest,-0.55,2019,Community Supervision ,0,Carceral,185333734
2539,El Paso,Texas,Southwest,-0.55,2019,Sheriff,0,Carceral,185333734
2540,El Paso,Texas,Southwest,-0.55,2019,Corrections,0,Carceral,185333734
2541,El Paso,Texas,Southwest,-0.55,2019,HHS,0,Health and Support,185333734
2542,El Paso,Texas,Southwest,-0.55,2019,Public Health,6600903,Health and Support,185333734
2543,El Paso,Texas,Southwest,-0.55,2019,Parks & Rec,27165508,Health and Support,185333734
2544,El Paso,Texas,Southwest,-0.55,2019,Housing,0,Health and Support,185333734
2545,El Paso,Texas,Southwest,-0.55,2019,Employment,4136032,Health and Support,185333734
2546,El Paso,Texas,Southwest,-0.55,2019,Civic and Community Engagement,608618,Health and Support,185333734
2547,El Paso,Texas,Southwest,-0.55,2019,Arts and Culture,3387520,Health and Support,185333734
2548,El Paso,Texas,Southwest,-0.49,2020,Police,146883268,Carceral,204474068
2549,El Paso,Texas,Southwest,-0.49,2020,Courts,5208475,Carceral,204474068
2550,El Paso,Texas,Southwest,-0.49,2020,Public Defenders,0,Carceral,204474068
2551,El Paso,Texas,Southwest,-0.49,2020,Prosecutors,0,Carceral,204474068
2552,El Paso,Texas,Southwest,-0.49,2020,Community Supervision ,0,Carceral,204474068
2553,El Paso,Texas,Southwest,-0.49,2020,Sheriff,0,Carceral,204474068
2554,El Paso,Texas,Southwest,-0.49,2020,Corrections,0,Carceral,204474068
2555,El Paso,Texas,Southwest,-0.49,2020,HHS,0,Health and Support,204474068
2556,El Paso,Texas,Southwest,-0.49,2020,Public Health,6868925,Health and Support,204474068
2557,El Paso,Texas,Southwest,-0.49,2020,Parks & Rec,36733185,Health and Support,204474068
2558,El Paso,Texas,Southwest,-0.49,2020,Housing,0,Health and Support,204474068
2559,El Paso,Texas,Southwest,-0.49,2020,Employment,4318885,Health and Support,204474068
2560,El Paso,Texas,Southwest,-0.49,2020,Civic and Community Engagement,1203222,Health and Support,204474068
2561,El Paso,Texas,Southwest,-0.49,2020,Arts and Culture,3258108,Health and Support,204474068
2562,Fort Worth,Texas,Southwest,-0.52,2017,Police,226302414,Carceral,320568799
2563,Fort Worth,Texas,Southwest,-0.52,2017,Courts,17268127,Carceral,320568799
2564,Fort Worth,Texas,Southwest,-0.52,2017,Public Defenders,0,Carceral,320568799
2565,Fort Worth,Texas,Southwest,-0.52,2017,Prosecutors,0,Carceral,320568799
2566,Fort Worth,Texas,Southwest,-0.52,2017,Community Supervision ,0,Carceral,320568799
2567,Fort Worth,Texas,Southwest,-0.52,2017,Sheriff,0,Carceral,320568799
2568,Fort Worth,Texas,Southwest,-0.52,2017,Corrections,0,Carceral,320568799
2569,Fort Worth,Texas,Southwest,-0.52,2017,HHS,8974744,Health and Support,320568799
2570,Fort Worth,Texas,Southwest,-0.52,2017,Public Health,0,Health and Support,320568799
2571,Fort Worth,Texas,Southwest,-0.52,2017,Parks & Rec,43847073,Health and Support,320568799
2572,Fort Worth,Texas,Southwest,-0.52,2017,Housing,0,Health and Support,320568799
2573,Fort Worth,Texas,Southwest,-0.52,2017,Employment,22351292,Health and Support,320568799
2574,Fort Worth,Texas,Southwest,-0.52,2017,Civic and Community Engagement,1825149,Health and Support,320568799
2575,Fort Worth,Texas,Southwest,-0.52,2017,Arts and Culture,0,Health and Support,320568799
2576,Fort Worth,Texas,Southwest,-0.49,2018,Police,239817496,Carceral,342261981
2577,Fort Worth,Texas,Southwest,-0.49,2018,Courts,15910123,Carceral,342261981
2578,Fort Worth,Texas,Southwest,-0.49,2018,Public Defenders,0,Carceral,342261981
2579,Fort Worth,Texas,Southwest,-0.49,2018,Prosecutors,0,Carceral,342261981
2580,Fort Worth,Texas,Southwest,-0.49,2018,Community Supervision ,0,Carceral,342261981
2581,Fort Worth,Texas,Southwest,-0.49,2018,Sheriff,0,Carceral,342261981
2582,Fort Worth,Texas,Southwest,-0.49,2018,Corrections,0,Carceral,342261981
2583,Fort Worth,Texas,Southwest,-0.49,2018,HHS,9006882,Health and Support,342261981
2584,Fort Worth,Texas,Southwest,-0.49,2018,Public Health,0,Health and Support,342261981
2585,Fort Worth,Texas,Southwest,-0.49,2018,Parks & Rec,47306632,Health and Support,342261981
2586,Fort Worth,Texas,Southwest,-0.49,2018,Housing,0,Health and Support,342261981
2587,Fort Worth,Texas,Southwest,-0.49,2018,Employment,26156841,Health and Support,342261981
2588,Fort Worth,Texas,Southwest,-0.49,2018,Civic and Community Engagement,4064007,Health and Support,342261981
2589,Fort Worth,Texas,Southwest,-0.49,2018,Arts and Culture,0,Health and Support,342261981
2590,Fort Worth,Texas,Southwest,-0.49,2019,Police,253937854,Carceral,360947946
2591,Fort Worth,Texas,Southwest,-0.49,2019,Courts,15795218,Carceral,360947946
2592,Fort Worth,Texas,Southwest,-0.49,2019,Public Defenders,0,Carceral,360947946
2593,Fort Worth,Texas,Southwest,-0.49,2019,Prosecutors,0,Carceral,360947946
2594,Fort Worth,Texas,Southwest,-0.49,2019,Community Supervision ,0,Carceral,360947946
2595,Fort Worth,Texas,Southwest,-0.49,2019,Sheriff,0,Carceral,360947946
2596,Fort Worth,Texas,Southwest,-0.49,2019,Corrections,0,Carceral,360947946
2597,Fort Worth,Texas,Southwest,-0.49,2019,HHS,9984145,Health and Support,360947946
2598,Fort Worth,Texas,Southwest,-0.49,2019,Public Health,0,Health and Support,360947946
2599,Fort Worth,Texas,Southwest,-0.49,2019,Parks & Rec,50756350,Health and Support,360947946
2600,Fort Worth,Texas,Southwest,-0.49,2019,Housing,0,Health and Support,360947946
2601,Fort Worth,Texas,Southwest,-0.49,2019,Employment,26345711,Health and Support,360947946
2602,Fort Worth,Texas,Southwest,-0.49,2019,Civic and Community Engagement,4128668,Health and Support,360947946
2603,Fort Worth,Texas,Southwest,-0.49,2019,Arts and Culture,0,Health and Support,360947946
2604,Fort Worth,Texas,Southwest,-0.48,2020,Police,267159840,Carceral,383232279
2605,Fort Worth,Texas,Southwest,-0.48,2020,Courts,15518773,Carceral,383232279
2606,Fort Worth,Texas,Southwest,-0.48,2020,Public Defenders,0,Carceral,383232279
2607,Fort Worth,Texas,Southwest,-0.48,2020,Prosecutors,0,Carceral,383232279
2608,Fort Worth,Texas,Southwest,-0.48,2020,Community Supervision ,0,Carceral,383232279
2609,Fort Worth,Texas,Southwest,-0.48,2020,Sheriff,0,Carceral,383232279
2610,Fort Worth,Texas,Southwest,-0.48,2020,Corrections,0,Carceral,383232279
2611,Fort Worth,Texas,Southwest,-0.48,2020,HHS,10579703,Health and Support,383232279
2612,Fort Worth,Texas,Southwest,-0.48,2020,Public Health,0,Health and Support,383232279
2613,Fort Worth,Texas,Southwest,-0.48,2020,Parks & Rec,53194930,Health and Support,383232279
2614,Fort Worth,Texas,Southwest,-0.48,2020,Housing,0,Health and Support,383232279
2615,Fort Worth,Texas,Southwest,-0.48,2020,Employment,31542711,Health and Support,383232279
2616,Fort Worth,Texas,Southwest,-0.48,2020,Civic and Community Engagement,5236322,Health and Support,383232279
2617,Fort Worth,Texas,Southwest,-0.48,2020,Arts and Culture,0,Health and Support,383232279
2618,Houston,Texas,Southwest,-0.7,2017,Police,811296432,Carceral,993617791
2619,Houston,Texas,Southwest,-0.7,2017,Courts,29561764,Carceral,993617791
2620,Houston,Texas,Southwest,-0.7,2017,Public Defenders,0,Carceral,993617791
2621,Houston,Texas,Southwest,-0.7,2017,Prosecutors,3240970,Carceral,993617791
2622,Houston,Texas,Southwest,-0.7,2017,Community Supervision ,0,Carceral,993617791
2623,Houston,Texas,Southwest,-0.7,2017,Sheriff,0,Carceral,993617791
2624,Houston,Texas,Southwest,-0.7,2017,Corrections,0,Carceral,993617791
2625,Houston,Texas,Southwest,-0.7,2017,HHS,65933147,Health and Support,993617791
2626,Houston,Texas,Southwest,-0.7,2017,Public Health,0,Health and Support,993617791
2627,Houston,Texas,Southwest,-0.7,2017,Parks & Rec,73139214,Health and Support,993617791
2628,Houston,Texas,Southwest,-0.7,2017,Housing,532760,Health and Support,993617791
2629,Houston,Texas,Southwest,-0.7,2017,Employment,6102194,Health and Support,993617791
2630,Houston,Texas,Southwest,-0.7,2017,Civic and Community Engagement,3811310,Health and Support,993617791
2631,Houston,Texas,Southwest,-0.7,2017,Arts and Culture,0,Health and Support,993617791
2632,Houston,Texas,Southwest,-0.71,2018,Police,827310800,Carceral,1009451482
2633,Houston,Texas,Southwest,-0.71,2018,Courts,30433858,Carceral,1009451482
2634,Houston,Texas,Southwest,-0.71,2018,Public Defenders,0,Carceral,1009451482
2635,Houston,Texas,Southwest,-0.71,2018,Prosecutors,3317307,Carceral,1009451482
2636,Houston,Texas,Southwest,-0.71,2018,Community Supervision ,0,Carceral,1009451482
2637,Houston,Texas,Southwest,-0.71,2018,Sheriff,0,Carceral,1009451482
2638,Houston,Texas,Southwest,-0.71,2018,Corrections,0,Carceral,1009451482
2639,Houston,Texas,Southwest,-0.71,2018,HHS,67422685,Health and Support,1009451482
2640,Houston,Texas,Southwest,-0.71,2018,Public Health,0,Health and Support,1009451482
2641,Houston,Texas,Southwest,-0.71,2018,Parks & Rec,70215410,Health and Support,1009451482
2642,Houston,Texas,Southwest,-0.71,2018,Housing,492996,Health and Support,1009451482
2643,Houston,Texas,Southwest,-0.71,2018,Employment,6219931,Health and Support,1009451482
2644,Houston,Texas,Southwest,-0.71,2018,Civic and Community Engagement,4038495,Health and Support,1009451482
2645,Houston,Texas,Southwest,-0.71,2018,Arts and Culture,0,Health and Support,1009451482
2646,Houston,Texas,Southwest,-0.73,2019,Police,871261633,Carceral,1048864008
2647,Houston,Texas,Southwest,-0.73,2019,Courts,29992258,Carceral,1048864008
2648,Houston,Texas,Southwest,-0.73,2019,Public Defenders,0,Carceral,1048864008
2649,Houston,Texas,Southwest,-0.73,2019,Prosecutors,3049938,Carceral,1048864008
2650,Houston,Texas,Southwest,-0.73,2019,Community Supervision ,0,Carceral,1048864008
2651,Houston,Texas,Southwest,-0.73,2019,Sheriff,0,Carceral,1048864008
2652,Houston,Texas,Southwest,-0.73,2019,Corrections,0,Carceral,1048864008
2653,Houston,Texas,Southwest,-0.73,2019,HHS,56336395,Health and Support,1048864008
2654,Houston,Texas,Southwest,-0.73,2019,Public Health,0,Health and Support,1048864008
2655,Houston,Texas,Southwest,-0.73,2019,Parks & Rec,76167432,Health and Support,1048864008
2656,Houston,Texas,Southwest,-0.73,2019,Housing,502952,Health and Support,1048864008
2657,Houston,Texas,Southwest,-0.73,2019,Employment,6367805,Health and Support,1048864008
2658,Houston,Texas,Southwest,-0.73,2019,Civic and Community Engagement,5185595,Health and Support,1048864008
2659,Houston,Texas,Southwest,-0.73,2019,Arts and Culture,0,Health and Support,1048864008
2660,Houston,Texas,Southwest,-0.73,2020,Police,899879053,Carceral,1081468610
2661,Houston,Texas,Southwest,-0.73,2020,Courts,29831670,Carceral,1081468610
2662,Houston,Texas,Southwest,-0.73,2020,Public Defenders,0,Carceral,1081468610
2663,Houston,Texas,Southwest,-0.73,2020,Prosecutors,3189886,Carceral,1081468610
2664,Houston,Texas,Southwest,-0.73,2020,Community Supervision ,0,Carceral,1081468610
2665,Houston,Texas,Southwest,-0.73,2020,Sheriff,0,Carceral,1081468610
2666,Houston,Texas,Southwest,-0.73,2020,Corrections,0,Carceral,1081468610
2667,Houston,Texas,Southwest,-0.73,2020,HHS,58768945,Health and Support,1081468610
2668,Houston,Texas,Southwest,-0.73,2020,Public Health,0,Health and Support,1081468610
2669,Houston,Texas,Southwest,-0.73,2020,Parks & Rec,78556551,Health and Support,1081468610
2670,Houston,Texas,Southwest,-0.73,2020,Housing,515818,Health and Support,1081468610
2671,Houston,Texas,Southwest,-0.73,2020,Employment,6128322,Health and Support,1081468610
2672,Houston,Texas,Southwest,-0.73,2020,Civic and Community Engagement,4598365,Health and Support,1081468610
2673,Houston,Texas,Southwest,-0.73,2020,Arts and Culture,0,Health and Support,1081468610
2674,San Antonio,Texas,Southwest,-0.59,2017,Police,442890370,Carceral,576847930
2675,San Antonio,Texas,Southwest,-0.59,2017,Courts,11002798,Carceral,576847930
2676,San Antonio,Texas,Southwest,-0.59,2017,Public Defenders,0,Carceral,576847930
2677,San Antonio,Texas,Southwest,-0.59,2017,Prosecutors,0,Carceral,576847930
2678,San Antonio,Texas,Southwest,-0.59,2017,Community Supervision ,0,Carceral,576847930
2679,San Antonio,Texas,Southwest,-0.59,2017,Sheriff,0,Carceral,576847930
2680,San Antonio,Texas,Southwest,-0.59,2017,Corrections,3439539,Carceral,576847930
2681,San Antonio,Texas,Southwest,-0.59,2017,HHS,34053412,Health and Support,576847930
2682,San Antonio,Texas,Southwest,-0.59,2017,Public Health,12965159,Health and Support,576847930
2683,San Antonio,Texas,Southwest,-0.59,2017,Parks & Rec,49828822,Health and Support,576847930
2684,San Antonio,Texas,Southwest,-0.59,2017,Housing,0,Health and Support,576847930
2685,San Antonio,Texas,Southwest,-0.59,2017,Employment,16648781,Health and Support,576847930
2686,San Antonio,Texas,Southwest,-0.59,2017,Civic and Community Engagement,4914905,Health and Support,576847930
2687,San Antonio,Texas,Southwest,-0.59,2017,Arts and Culture,1104144,Health and Support,576847930
2688,San Antonio,Texas,Southwest,-0.56,2018,Police,457890644,Carceral,605375186
2689,San Antonio,Texas,Southwest,-0.56,2018,Courts,11403690,Carceral,605375186
2690,San Antonio,Texas,Southwest,-0.56,2018,Public Defenders,0,Carceral,605375186
2691,San Antonio,Texas,Southwest,-0.56,2018,Prosecutors,0,Carceral,605375186
2692,San Antonio,Texas,Southwest,-0.56,2018,Community Supervision ,0,Carceral,605375186
2693,San Antonio,Texas,Southwest,-0.56,2018,Sheriff,0,Carceral,605375186
2694,San Antonio,Texas,Southwest,-0.56,2018,Corrections,3899909,Carceral,605375186
2695,San Antonio,Texas,Southwest,-0.56,2018,HHS,38104191,Health and Support,605375186
2696,San Antonio,Texas,Southwest,-0.56,2018,Public Health,13666347,Health and Support,605375186
2697,San Antonio,Texas,Southwest,-0.56,2018,Parks & Rec,51024760,Health and Support,605375186
2698,San Antonio,Texas,Southwest,-0.56,2018,Housing,2938667,Health and Support,605375186
2699,San Antonio,Texas,Southwest,-0.56,2018,Employment,22222970,Health and Support,605375186
